actor,predicted_rating
Vincent Desagnat,1.8147922625600188
Alexandrina Balandina,1.8143827292113186
Anthony Franciosa,1.8138436182126143
Bastian Obermayer,1.8136482492816857
Mary Widow,1.8134999964000351
Tim Curry,1.8133546135251146
Rainer Voss,1.813298830875532
Belinda Montgomery,1.8127825276474603
Melissa Leo,1.812348082536571
Michael Kenneth Williams,1.812210696830966
Raymond Bussières,1.8117625222576792
Ah Ri,1.8114824169051549
Alla Vladimirovna But,1.8108499562666156
Deborah Foreman,1.8105614553624494
Fidel Castro,1.8105124549642444
Jackie Chan,1.81023907596897
Daniel Lissing,1.809401229447786
Winfried Glatzeder,1.809040826990579
Sizo Mahlangu,1.808642243971202
Rebecca Schull,1.8084531845217091
Fumiko Orikasa,1.8065674029442331
Angus T. Jones,1.8065531605240788
Blair Brown,1.8058363965803312
Rajeev Anand,1.805778093573395
Nikol Pashinyan,1.805252492366712
Ashley Rene,1.8045084063140027
Hamilton Dlamini,1.8044969484714017
David Blaine,1.804275608853563
Julie Benz,1.8037586523691196
Fredric March,1.803398595792493
Sorin Leoveanu,1.8029301807626907
Kirby Morrow,1.8029264901783664
Agathe de La Boulaye,1.8029203375045357
The Band,1.8028012026285176
Dietmar Dath,1.8026941343546339
Liya Ai,1.801259486312052
Hortêncílio Aquina,1.8010083684220897
Éric Caravaca,1.8008937383910009
Peggy Kiefer Pullen,1.8008310660192437
Irina Apeksimova,1.7997334391311404
Toni,1.7996314660770094
Harry Dean Stanton,1.7993386825467994
Kim Young-sam,1.799271374852017
Arturo Bragaglia,1.7991743300166168
Madelaine Petsch,1.7991462824356335
Hiroki Iwase,1.7988498595884157
Matthew Black,1.798655199502932
Ralph Brown,1.7983548681982147
Pierre Zimmer,1.7979732996589357
Emma Stone,1.797763026797502
Patrick Wilson,1.7976426151809284
Karthi,1.7973298841900904
Lance Van Der Kolk,1.797169680360582
Patricia Richardson,1.79696743809972
Jason Statham,1.7969509585731451
Kimberley Kates,1.7966887369539357
Jean-Louis Trintignant,1.7962959654731552
Gerrick Winston,1.7953965768707676
Cam Clarke,1.79531494976267
Alec Baldwin,1.7951362093579781
Lourenço Mutarelli,1.794312918758171
Eva Fritjofson,1.7941365319709073
Michael Treanor,1.7940634780477949
Fernandel,1.7929256488597536
Alan Deveau,1.7912429160268712
Golnoosh Ghahremani,1.7911608020801773
Christophe Perez,1.7908940963299056
Loredana Detto,1.7903238471898844
Uwe Fellensiek,1.7901409766343201
Julien Arruti,1.78937714676087
Theodore Bikel,1.7889700985932253
Erika Maaz,1.7888737506296022
Michael Palin,1.788351241756915
Santiago Alverú,1.7879342275127004
Eric Zala,1.7877557372336328
Tamara Adamova,1.7866051388348647
Florin Piersic Jr.,1.7862336088906139
Chiqui Fernández,1.7860000927315292
Ed Harris,1.7859567284583917
Ben Vereen,1.7858739490384044
Bleuette Bernon,1.7854710896062582
Dagmar Hedrich,1.7850780020891093
Jared Harris,1.7839625846704583
Cyril Lecomte,1.7837679657804504
Aidan Magrath,1.7836635686553413
Brendan Taylor,1.7830021642305558
Viveca Lindfors,1.78231478129826
Michael C. Hall,1.782203967037956
Heidemarie Wenzel,1.7820741002516705
Gérard Depardieu,1.781754671007729
Shirley Eaton,1.7810383584181506
Wayne Allwine,1.7809576849204674
Ady Barkan,1.7807935647682647
Noemi Smorra,1.7804114509403821
Vincent Gallo,1.77985294989943
Greg Davies,1.7798326805057176
Josh Peck,1.7797179637251224
Adriana Roel,1.779424875290127
Danny Glover,1.779272689239731
Brian Burke,1.7782299316113772
Didi Conn,1.7779612093242034
Lana Condor,1.777931718098367
Peiqi Liu,1.7779081572827569
Ilia Hasani,1.7777444581245654
Richard Lane,1.7773101932872062
Claire Bloom,1.7773013221521594
Jacqueline Bisset,1.7769188466312194
Douglas Fairbanks,1.776692931180846
Leonardo DiCaprio,1.776676467589447
John Leguizamo,1.7745711081490294
Glenda Farrell,1.7744710643640336
Chris Strompolos,1.7744331400252735
Tracey Walter,1.7740102604729684
Jill Durso,1.773893260926778
Yuwei Jiang,1.773786716605141
Dominic Gould,1.7736357604427546
Yaroslava Nikolaeva,1.773581744033427
Graham Molyneux,1.7734840424767142
Fyodor Pereverzev,1.7732148023541419
Noah Centineo,1.7729128596014934
April Lee,1.772419913683242
Vino G. Bastian,1.772393486194898
Barbara Wussow,1.7721827437921498
Margaret Lindsay,1.7716948555198575
Claudie Blakley,1.7713786403253098
Maria Rohm,1.771108992068034
Giorgia Moll,1.7705333782932366
Mélanie Laurent,1.7703628095567212
Mariko Tsutsui,1.7702494177152956
Aleksey Kolgan,1.7699869912004196
Moon Dailly,1.7698401243000244
Sergei Bout,1.7697283755837614
Shima Iwashita,1.7697092490410256
Katrin Langhans,1.769650255610967
Annette Poivre,1.769274649790685
Gilles Lellouche,1.7686113155371148
Ignacio López Tarso,1.7682696948834526
Mbulelo Grootboom,1.7680060192413638
Natalia Tena,1.7676436530079374
Rasmané Ouédraogo,1.767495017119064
Victoria Gold,1.767025514648315
Sing Chen,1.7665897227324265
Jeffrey Jones,1.7663921709877504
Pina Pellicer,1.7661896428448736
Jeffrey Evan Thomas,1.7653424971918021
Claudia Cardinale,1.7649695349567305
Matt Lass,1.7646200512120789
Kelly Donohue,1.764226085481249
Frank Grillo,1.7641451671983035
Isabella Ferrari,1.76408649758048
Stephen Moore,1.7638562173755055
Pete Docter,1.7636882493080481
Moroni Olsen,1.7635054795300291
Aurélie Dujarrier,1.7633806852245115
Nicholas Boshier,1.7631941650601621
Jailen Bates,1.7624349637693981
Makena Diop,1.762084212502485
Dave Molyneux,1.7620330348836841
Ken Ogata,1.7616002979644043
Houston Towe,1.761329992883854
Lena Georgas,1.7613174226100543
Rebecca Hall,1.761217936742596
Fabian,1.7612144161289789
Oksana Akinshina,1.760654786443678
Burgess Meredith,1.7600425464976146
Jacob Hays,1.7595464211400993
Karra Elejalde,1.7595399145554869
Richard Ulfsäter,1.7594519564862232
Christopher Showerman,1.758142607442304
The Phoenix Choir of Wales,1.7577106773848448
Ofelia Popii,1.757572477872633
Dan Aykroyd,1.757250296798896
Ben Cox,1.75712739543502
Joely Richardson,1.7570854489175016
Benjamin Hubert,1.7569372436965818
Alexander Lutz,1.7557070905718168
Hardy Krüger,1.755406859760615
Gad Elmaleh,1.7553419127482983
Sôsuke Ikematsu,1.7548954502703875
Babs Chula,1.7538773296116754
Claire Keim,1.7533676721456155
Gosha Kutsenko,1.7527512924945245
Benjamin B. Smith,1.752690164824363
James Corden,1.7526790777016676
Alec Medlock,1.7523267276992114
Adrian Edmondson,1.752260524247206
Edward O&apos;Blenis,1.7521591792249747
Ann Blyth,1.7517857625102053
Jenna Augen,1.7516218878221883
Miguel Gomes,1.75127310105108
Nils Brandt,1.7506070272984473
Seymour Cassel,1.7499191127654155
Seth Chatfield,1.7497592479814492
Karen Blanguernon,1.749741967549688
Nicola Duffett,1.7492897357921147
Brian Cox,1.7492032636686943
Sarah Wilson,1.749134680268659
Jared Leto,1.749026149434469
Javier Carramiñana,1.7489587091153864
Kiki Harris,1.7489170591865972
Cassandra Scerbo,1.7481992972629388
Raashi Khanna,1.7480408973243695
Connie Nielsen,1.7475839313367802
Thomas E. Jackson,1.7474260272003028
Gang Chen,1.7472506450345107
Lauren Gravitt,1.7468275447173025
Jean-Pierre Dorat,1.7466100023668953
Jon Clinkenbeard,1.7464854523476923
Sarah Wheeldon,1.745658141497877
André Jung,1.745453656527753
August Schmölzer,1.7453347575170164
Linda Hamilton,1.7451685070980933
Scilla Gabel,1.7451650505179002
Tim Robbins,1.7447310273444792
Steve Reeves,1.7440681243395588
Morgan Freeman,1.7431708234913732
Micheline Lanctôt,1.7417180146330853
Joe Silver,1.7416390049245134
Aidan Quinn,1.7415830252211242
Trent Haaga,1.7413713268337585
Frank Orth,1.7410055380900185
Zia Anger,1.7403652144384787
Jean-François Delacour,1.7394224381564478
Alain Moussi,1.7388400326861115
Krishna Das,1.7380955928752637
Robert Ellis,1.7372519485245306
Tilda Swinton,1.737215575979501
Robert Duvall,1.7369779797035791
Frederic Golchan,1.7369110928990472
Alex Paxton-Beesley,1.73600187315492
Jameson Thomas,1.7356607498930159
Eddie Peng,1.7355751346189874
John Tierney,1.7355591790126819
Gabriele Rossi,1.7347198263810175
Anne Archer,1.7344475028972859
Chikara Ishikura,1.7341191265976241
Jim Parrack,1.734047918324746
Mark Strong,1.7336160927558921
Manoj Bajpayee,1.7332962707173794
Emma Thompson,1.732943189070407
Hannibal Buress,1.7327568565232045
Lea Thompson,1.7326449155204653
Matthew Barney,1.7325199831011457
James Franco,1.732333904822668
Kimberly Russell,1.7322031060243273
Bingham Bryant,1.7321486688295347
Barbara Bouchet,1.731825867169436
Frederik Obermaier,1.7316956635326481
Madeleine Mantock,1.7314562423165634
Jack McDonald,1.7311606674295523
Pavel Lopukhovsky,1.7309696979763647
Max Linder,1.7309537798017243
Joe Dempsie,1.7305312223695468
Hugh O&apos;Brian,1.7302169432084262
Fatou Tall-Salgues,1.729880308609
Sakda Kaewbuadee,1.72945209643871
John Paul Getty III,1.7294217269380971
Marlon Brando,1.728044413839475
Jeffrey Kime,1.7280157271380077
Scarlett Johansson,1.727329084517315
Claudia Galli,1.7267399640602308
Layla Cushman,1.726171574278658
Ryan Patrick Bachand,1.7258205583019643
Laura Obiols,1.7254651544184878
James Dean,1.7253598650550948
Leslie Denniston,1.725208842495269
Alessio Boni,1.7251492258100114
Shannon Kook,1.7249634459969398
Béatrix Dussane,1.7242745007219524
Stacy Martin,1.7242561827290501
Nick Jonas,1.7240376231633168
Nina Bloomgarden,1.7239389490023602
Houston Rhines,1.7234742006387282
Ignazio Oliva,1.7221615324580761
Kyle MacLachlan,1.7219647060350243
Rhonda Fleming,1.7212933948500215
Ken Harrower,1.721027991010222
Mawar Eva de Jongh,1.719441974792984
Janel Parrish,1.7194104681286153
Gwen Stefani,1.7193820776936939
Agnieszka Grochowska,1.7191101565451796
Kurt Russell,1.7189839095744983
Brad McMurray,1.7187474532039533
José Ferrer,1.7184581822810157
Luodan Wang,1.7182709975257984
Carlotta Morelli,1.7177646258019237
Udo Kier,1.7175401257261411
Candice Bergen,1.7173270964448668
Rick Rubin,1.7171262301593375
Denise Nicholas,1.7170040937058322
Darlene Tompkins,1.716277943127281
Mitch Bury,1.7160050662093689
Dean Cain,1.715511512182316
Quim Gutiérrez,1.7154639014425883
Aaron Pedersen,1.7152673061159098
Robert Mitchum,1.7146931843023618
Anita Louise,1.7142003507064978
Christopher Plummer,1.7138695380374602
Florence Britton,1.7128557558173683
Donald O&apos;Connor,1.7123284905795595
Colin Critchley,1.7119756500252743
Dmitry Medvedev,1.7109885078923364
Christian Cooke,1.7107896487883782
Kelly Preston,1.7107755215901947
Dawn Sorenson,1.7106576463722374
Liam Cunningham,1.7099716799027314
Jane Horrocks,1.7091761222980115
Byun Hee-Bong,1.7091056539030736
Uhm Junghwa,1.7088482687627433
Saoirse Ronan,1.7088183670846409
Armand Assante,1.7079161154476978
Dan Gill,1.707754690358719
Carrie-Anne Moss,1.7074306998079898
Jenjira Pongpas,1.7072029356168723
Michel Blanc,1.7071296279504138
Warren Hull,1.7064559646855957
Freddie Steele,1.7055976066594498
Josh Lucas,1.7049315775436267
Tom Hardy,1.7044567356510045
Jamie-Lynn Sigler,1.7042786965001522
Werner Bruhns,1.703927908214445
Hikari Ishida,1.7035517217466782
Michael Hinz,1.7034745984639446
Daniel Kadlec,1.7032438186268446
Pierre Coffin,1.7025568959209678
Valentina Cortese,1.7023245050874352
Alfonso Bassave,1.7020749158093322
Laurent Lucas,1.701938202350113
Ram Dass,1.7016536645984695
Alan Wheatley,1.7009612546759987
Dmitriy Maryanov,1.7008487167264041
Simeon Cain,1.700526446704214
Lauren K. Robek,1.7002848266585568
Joe Mantegna,1.6999839267277166
Alina Bulynko,1.6999643831712345
B.B. King,1.6996899375721446
Michelle Monaghan,1.6993272508547692
Kevin O&apos;Connor,1.6992400760431587
Michael M. Bilandic,1.6991460804335015
Roman Staburov,1.699092879084956
Timothy Brundidge,1.69880490900281
Tzvi Ratner-Stauber,1.6984613380413538
Robert Clarke,1.6984500740441961
Ian Hecox,1.6983387818764408
Om Puri,1.6980098856138628
Barton Heyman,1.697970849270803
Nicholas Tse,1.6977643852587172
Jerka Johansson,1.6976663542087382
Jon Voight,1.6972924763649384
Cathy Ang,1.6969615292222318
Davo Claassen,1.6968494266174199
Boti Bliss,1.6968262690183333
Geoffrey Carey,1.6964048365619173
Catherine Deneuve,1.6956138104137364
Luis Luque,1.6951788699351829
Faith Domergue,1.694745139869245
Al Pacino,1.6946636250014666
Ronald Colman,1.6946517860579207
Prabhu,1.6936428800768086
Frances Drake,1.6933224552109585
Neal Barry,1.6929883270208836
Lena Headey,1.6928110843497124
Isabelle Fuhrman,1.6927846029253117
David Sherrill,1.6925882173524256
Mary Astor,1.6922990830444617
Zohra Lampert,1.6922005933904516
Aynur Bal,1.6919983182712477
Harry Treadaway,1.691991261608743
Dmitriy Dyuzhev,1.6918530794660485
Matt Steele,1.6918237934853473
Howard Duff,1.6914520646654734
Tsemdo Thar,1.6911548166954131
Sofía Brito,1.691005795255398
Lewis Stone,1.6903964347083253
Helen Mirren,1.6903005715622326
Britt Lower,1.6898643834625635
Igor Pyankov,1.6897137431549811
Nick Ainsworth,1.6896162616309633
Kenneth Mars,1.6889874229392512
Shirley MacLaine,1.6887495630749487
Dieter Bachmann,1.6883575300362208
Bill Cosby,1.6881481386562383
Christopher McDonald,1.6881191344692148
Preston Foster,1.687510531293359
Janne,1.687248824722873
Sergey Pokhodaev,1.6872297994465322
Frank Chin,1.6870528417352688
Lewis Black,1.6867894375398618
Walter Rilla,1.686303244798292
Tyler Mane,1.6862948760445824
Dustin Milligan,1.6859808449220781
Graham Chapman,1.6852065450905847
Jacques Vandenne,1.6849013255664325
George C. Scott,1.6847475928573674
Charlotta Larsson,1.6843053081368484
Malena Hernández Díaz,1.6842612026219699
Nathan Kress,1.6842412828455569
Graciella Abigail,1.6840719314963553
Mark V. Jevicky,1.6837141566365954
Dani Rovira,1.6836993832049547
Marthe Keller,1.6835128749840382
Erland Josephson,1.6830770820242218
Nick Thune,1.6829398423285176
Sergio Castellitto,1.6820723009951999
William Katt,1.6819600060418973
Harvey Chao,1.681926977607684
Bob Balaban,1.6807886386232838
Michael Zaslow,1.6788146626606417
Keenan Wynn,1.6782556618818447
Liana Liberato,1.6780140752205577
Salvo Randone,1.6776657822273235
Macarena Sanz,1.6767021522582646
Joan Bennett,1.6764841102720898
Sacha Distel,1.676396487695642
Nicholas Butler,1.676221024586107
Maria Lindström,1.6750464855411962
Marina Neyolova,1.6743817278983901
Alexandra Jiménez,1.6741260553225166
Polly Bergen,1.673560699059898
Clara Choveaux,1.673359075044782
Jack Warden,1.672778158866454
Renato Pozzetto,1.6725988558149292
Hirokazu Yoshitake,1.6723296899380171
Kam Woo-seong,1.6719014488354313
Tara Westwood,1.671824308366218
Marlene Meyer-Dunker,1.6707856407898405
Önder Cavdar,1.6706742597000752
Alba Ballotta,1.6703026602626279
John Cleese,1.6690340685245515
Magdalena Lamparska,1.6681790947478445
Dorothy Ford,1.6679346309850733
Leo Genn,1.6676618904968763
Nicole Sullivan,1.6674216056143345
Park Won-sang,1.6673619592273754
Emily Watson,1.6666273471659927
Emma Booth,1.6663711742600622
Patton Oswalt,1.6658338959480639
Daniel Day-Lewis,1.6656803092793646
Nino Manfredi,1.6649263640388956
Keisuke Koide,1.6646974118119515
Lisandro Rodríguez,1.6640407883733823
Ali Craig,1.6635600615457664
Marta Dusseldorp,1.6635036144334807
Pierre Mondy,1.663458469548973
Ed Morrone,1.6622031929382381
Jeremy Jordan,1.6621188079063476
Nicholas Braun,1.6620483556735663
Brenda Blethyn,1.6620046142910123
Shin Ha-kyun,1.6610078690054728
Janni Hussi,1.6608570332303727
Dorothy Mackaill,1.660820777851474
Ty Simpkins,1.6606799326174702
Jason Isaacs,1.6606247312598887
Scott Valentine,1.6600655669114233
Anthony Padilla,1.6594775329197877
Sebastian Deery,1.6587060655083934
Jenovéfa Boková,1.6584807064169937
Atom,1.6583323866942556
Michael Beach,1.6578126548470933
Adam Sandler,1.6570251956137156
Karisma Kapoor,1.6570218623654953
Richard Gere,1.6570082285614154
Eva Bartok,1.656130846191977
Janine Turner,1.6557603947140158
Bobby Lee,1.654945004069626
Mikako Ichikawa,1.6540515118851544
Johnny Pacar,1.6538375914451897
Vernon Wells,1.653140239459707
Nastassja Kinski,1.6530476433678538
Pyotr Mamonov,1.6529872321292707
Karen Lamm,1.6524830651587197
Richard E. Grant,1.6522430997216984
Mel Stewart,1.6519831331628525
Dario Argento,1.6508974918357355
Emmanuelle Bercot,1.6506106876207762
Katharina Wackernagel,1.650531547841369
Steve Abel,1.6503712243964679
Masaru Miyazaki,1.6494565771726444
Thilakan,1.648346373693761
Glen Hansard,1.6480998748444873
Paul Rudd,1.6477376776747954
Pentti Siimes,1.6474282924888881
Joseph Cotten,1.646829380139073
Harrison Ford,1.6464590075539027
Kangana Ranaut,1.646353252644439
Rose McIver,1.6462041433599184
Christina Cox,1.645785333216667
Macdonald Carey,1.6457599511171441
Richard Dreyfuss,1.645704632725267
Yukio Yamada,1.6456042058865064
Marion Shilling,1.645382929970765
Jay Pharoah,1.6450481116478108
Donna Reed,1.6448970402845695
Diane McGee,1.6447410508366307
Mohanlal,1.6444497439785273
John Kerry,1.644121894880676
Emily Lloyd,1.6437954526699345
Anne Baxter,1.6435106850629704
Heikki Kinnunen,1.643341350354978
Erich Anderson,1.6429994341594616
Jean Muir,1.6423601017919431
Shide Nyima,1.6421854257424158
Amanda Laine,1.642053327855991
Pope Francis,1.6419062221941683
Koichiro Yamazaki,1.641877597888123
You Ge,1.641445434363704
John Ingle,1.6405401576002272
Janet Agren,1.6402109078248113
Jeff Bridges,1.6399821966380959
Michelle Pfeiffer,1.639979812577784
Francesca Galassi,1.6392407029281848
David Lengel,1.6390484690903142
Matthew Goode,1.6386371660394856
Donald Sutherland,1.638241418200766
Rekha,1.6379941856862743
Golshifteh Farahani,1.637274657911239
Scout Taylor-Compton,1.6370860960080145
Linden Ashby,1.636998642827686
Kiefer Sutherland,1.6368110883512001
Jens Malmlöf,1.6364085739703893
Loraine Ferris,1.6358768201496392
Sabine Bohlmann,1.6351343923511974
Steve Forrest,1.635038088640845
Carlos Santos,1.6349062877110814
Deborah Marcus,1.6345561471476753
Billy Magnussen,1.6345265397836612
Stephen Hawking,1.6344444627927859
Melody Rogers,1.6340193878482778
Jørgen Leth,1.6339643233482821
Ricky Hui,1.6339460792281082
Noël Wells,1.6339106905052274
Lisa Livane,1.6328734453159013
Guy Pearce,1.6319805104852387
Harpo Marx,1.6310225708485582
Lee Hye-yeong,1.6299246318014522
Jim Davis,1.62935242049657
Daniel Dae Kim,1.629041710465482
Brian Krause,1.6287430055999423
Wesley van Gaalen,1.6286654337087387
Rosemary Dexter,1.628304096661959
Aly Michalka,1.627411643100295
Jean-Pierre Zola,1.6267920158096147
Matthew Fox,1.6263502386647843
Arianne Ulmer,1.6261277119346251
Robert Berger,1.6258165146381651
Raymond Massey,1.625211331982006
Max Casella,1.6251970674782472
Meera Jasmine,1.6250503474490807
Bahni Turpin,1.6242718442617368
Robert Loggia,1.6240570102460319
Barbara Stanwyck,1.6238728534364604
Sean Hood,1.6230474928943086
Tony Todd,1.6227079211394162
Horatio Sanz,1.6226888160509647
Richard Burton,1.6225249023739445
Natalie Moorhead,1.622379181030109
Thanapat Saisaymar,1.6222201942954881
Thiago Telès,1.6219362959850947
Antonio Sabato,1.621562422386498
Erika Fox,1.6212688881224904
Talia Shire,1.6211503649113046
Mikkomarkus Ahtiainen,1.6209118319188314
Lloyd Nolan,1.6202693252356761
Tanya Clarke,1.6196909576568244
Chloé Cunha,1.61943440921823
Ilona Chevakova,1.6194219849250855
Satu Laine,1.6191762665427234
