movieId,title,genres,top_actors
193924,Kazablan (1974),Comedy|Drama|Romance,"['Lainie Kazan', 'Paul Sorvino', 'Barbara Carrera']"
184179,Kadhalan (1994),Action|Drama|Romance,"['Michael Douglas', 'Val Kilmer', 'Tom Wilkinson']"
266264,The Cockeyed Cowboys of Calico County (1970),Action|Comedy|Romance|Western,"['Ossie Davis', 'Charles S. Dutton', 'Andre Braugher']"
186913,I Hate Love (2012),Romance,"['Christopher Eccleston', 'Kate Winslet', 'Liam Cunningham']"
121767,"See You Tomorrow, Everyone (2013)",Drama,"['Woody Allen', 'Goldie Hawn', 'Julia Roberts']"
269538,Dragon Fury (2021),Fantasy|Horror|Mystery,"['Leonardo DiCaprio', 'Claire Danes', 'John Leguizamo']"
271030,Whisky Romeo Zulú (2005),Drama,"['Jean Kent', 'Dirk Bogarde', 'John McCallum']"
56176,Alvin and the Chipmunks (2007),Children|Comedy,"['Fred Astaire', 'Ginger Rogers', 'Edward Everett Horton']"
227514,Zen Dog (2016),Drama,"['Robert Mitchum', 'Jane Russell', 'William Bendix']"
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,"['Graham Chapman', 'John Cleese', 'Michael Palin']"
280736,Mazzaropi - O Vendedor de Linguiça (1962),Comedy,"['Ying Huang', 'Richard Troxell', 'Ning Liang']"
153198,Blush (2005),Drama|Fantasy|Romance,"['Andrew McCarthy', 'Jonathan Silverman', 'Catherine Mary Stewart']"
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,"['Henry Thomas', 'Drew Barrymore', 'Peter Coyote']"
211638,Beats of the Heart: Roots Rock Reggae (1977),Documentary,"['Reginald Owen', 'Gene Lockhart', 'Kathleen Lockhart']"
91904,"House Built on Water, A (Khanei ruye ab) (2003)",Thriller,"['Vivien Leigh', 'Marlon Brando', 'Kim Hunter']"
175281,Tour De Pharmacy (2017),Comedy,"['Naomi Watts', 'Jamie Renée Smith', 'Karen Black']"
191213,Encounter (2018),Sci-Fi,"['Johannes Silberschneider', 'Wolfgang Hübsch', 'Ela Piplits']"
2442,Hilary and Jackie (1998),Drama,"['Michael Albanese', 'Evi Allen', 'Shannon Barry']"
189211,The Redeeming (2018),Drama|Mystery|Thriller,"['Virginie Ledoyen', 'Benoît Magimel', 'Dominique Valadié']"
175901,Mister Blot's Academy (1984),Children|Fantasy,"['James Caan', 'Christopher Lambert', 'Catherine McCormack']"
152236,Trashed (2012),Documentary,"['Peter Sellers', 'Christopher Plummer', 'Catherine Schell']"
203827,Getting Over (2018),Documentary,"['Maurice Dean Wint', 'Callum Keith Rennie', 'Rachael Crawford']"
5752,Gregory's Girl (1981),Comedy|Romance,"['Gérard Depardieu', 'Nathalie Baye', 'Maurice Barrier']"
160030,Goliath and the Sins of Babylon (1963),Adventure,"['Petr Cepek', 'Jan Kraus', 'Vladimír Kudla']"
212935,You Can't Live Like That (1990),Documentary,"['Dennis O&apos;Keefe', 'Wallace Ford', 'Alfred Ryder']"
103604,Cold Moon (Lune froide) (1991),Comedy|Drama,"['George Burns', 'Gracie Allen', 'Joe Morrison']"
236379,A Woman's Work: The NFL's Cheerleader Problem (2019),Documentary,"['Greg Kinnear', 'Laurie Metcalf', 'Maria Pitillo']"
159712,Tales of a Golden Geisha (1990),Comedy|Drama,"['Ned Beatty', 'Adrian Dunbar', 'Brian Flanagan']"
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,"['Ralph Fiennes', 'Juliette Binoche', 'Willem Dafoe']"
259953,No Regret (1993),Documentary,"['Diego Abatantuono', 'Claudio Bigagli', 'Giuseppe Cederna']"
92477,Yes: 9012 Live (1985),Documentary|Musical,"['Madonna', 'Donna DeLory', 'Niki Haris']"
6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance,"['Cheech Marin', 'Tommy Chong', 'Strother Martin']"
280294,Nix (2022),Horror|Thriller,"['Jonathan Pryce', 'Kim Greist', 'Robert De Niro']"
140305,Crossfire: Hate Is Like a Gun (2005),Documentary,"['Clint Eastwood', 'Eli Wallach', 'Lee Van Cleef']"
244112,Fish School 2 (2019),(no genres listed),"['Malcolm McDowell', 'Patrick Magee', 'Michael Bates']"
26112,Behold a Pale Horse (1964),Drama|War,"['Bruno Ganz', 'Solveig Dommartin', 'Otto Sander']"
208615,Botinada: A Origem do Punk no Brasil (2006),Documentary,"['Orson Welles', 'Joseph Cotten', 'Alida Valli']"
207209,Ravenswood (2017),Horror|Thriller,"['Robert De Niro', 'Ray Liotta', 'Joe Pesci']"
1473,Best Men (1997),Action|Comedy|Crime|Drama,"['Jean-Marc Barr', 'Jean Reno', 'Rosanna Arquette']"
2633,"Mummy, The (1932)",Horror|Romance,"['John Belushi', 'Dan Aykroyd', 'Cab Calloway']"
105364,Something in the Air (Après Mai) (2012),Action|Drama,"['Al Pacino', 'Robert De Niro', 'Robert Duvall']"
166480,Eliminators (2016),Action|Thriller,"['Peter Sallis', 'Peter Hawkins']"
163194,Davy Crockett and the River Pirates (1956),Action|Adventure|Children,"['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci']"
264580,Psych 3: This Is Gus (2021),Comedy|Crime|Mystery,"['Sam Shepard', 'Scott Glenn', 'Ed Harris']"
252370,Taylor Swift: The 1989 World Tour - Live (2015),Documentary,"['Ruth Gordon', 'Bud Cort', 'Vivian Pickles']"
277488,Rise of the Teenage Mutant Ninja Turtles: The Movie (2022),Action|Animation|Comedy|Fantasy,"['Max von Sydow', 'Gunnar Björnstrand', 'Bengt Ekerot']"
182949,Sign of Zorro (1963),Adventure|Western,"['Robin Williams', 'Robert Sean Leonard', 'Ethan Hawke']"
106107,Order and Disorder (2009),Documentary,"['William Holden', 'Alec Guinness', 'Jack Hawkins']"
212387,The Translators (2019),Thriller,"['Jack Nicholson', 'Faye Dunaway', 'John Huston']"
188475,"Aphrodite, Goddess of Love (1958)",Drama,"['Humphrey Bogart', 'Walter Huston', 'Tim Holt']"
162862,Scenes from the Class Struggle in Portugal (1977),(no genres listed),"['Robert De Niro', 'Christopher Walken', 'John Cazale']"
186111,Thomas & Friends: Tale of the Brave: The Movie (2014),Animation|Children,"['Mitsuo Iwata', 'Nozomu Sasaki', 'Mami Koyama']"
187553,Zero Patience (1993),Drama|Fantasy|Sci-Fi,"['Winona Ryder', 'Gena Rowlands', 'Lisanne Falk']"
109745,Black Hills (1947),Action|Adventure|Western,"['Charles Chaplin', 'Paulette Goddard', 'Jack Oakie']"
248640,Anne-Marie (1936),Drama,"['Christopher Reeve', 'Jane Seymour', 'Christopher Plummer']"
134953,The Listening Project (2008),Documentary,"['Ben Kingsley', 'John Gielgud', 'Rohini Hattangadi']"
100344,No (2012),Drama,"['Daniel Day-Lewis', 'Juliette Binoche', 'Lena Olin']"
139493,L'arte della felicità (2013),Animation|Drama|Fantasy,"['Maggie Smith', 'Helena Bonham Carter', 'Denholm Elliott']"
173011,Lost Continent (1951),Sci-Fi,"['William Hurt', 'Solveig Dommartin', 'Pietro Falcone']"
170889,I Am Not Madame Bovary (2016),Comedy|Drama,"['Hulk Hogan', 'Don Stark', 'Robin Curtis']"
4609,Jacknife (1989),Drama,"['Tilda Swinton', 'Amy Madigan', 'Karen Sillas']"
52891,"Flying Scotsman, The (2006)",Drama,"['Carlos Rivera', 'Victor Llanos', 'Chris Hernandez']"
90106,Pigskin Parade (1936),Musical,"['Stephen Macht', 'Shawn Weatherly', 'Megan Ward']"
66506,Ping Pong Playa (2007),Comedy,"['Robin Thomas', 'Starr Andreeff', 'Allen Cutler']"
90154,"Caller, The (2011)",Horror|Mystery|Thriller,"['Ross Partridge', 'Julia Nickson', 'Lala Sloatman']"
186725,Punjabi House (1998),(no genres listed),"['Joe Dallesandro', 'Udo Kier', 'Vittorio De Sica']"
269874,Tanjuska and the 7 Devils (1993),Documentary|Horror,"['Anthony Hopkins', 'Marsha Mason', 'John Beck']"
121929,Looking Forward (1933),Drama,"['Matt Dillon', 'Faye Dunaway', 'Gary Sinise']"
25842,Topper (1937),Comedy|Fantasy|Romance,"['Barbra Streisand', 'Jeff Bridges', 'Lauren Bacall']"
210017,The Rati Horror Show (2010),Documentary,"['Tomas Milian', 'Daniela Silverio', 'Christine Boisson']"
219009,Negative (2017),Drama|Thriller,"['Tony Brooks', 'Diana Davis', 'Terry Wood']"
226148,Gloria mundi (2019),Drama,"['Denzel Washington', 'Whitney Houston', 'Courtney B. Vance']"
3711,Sarafina! (1992),Drama,"['Bruce Willis', 'William Atherton', 'Bonnie Bedelia']"
139845,Fit (1994),(no genres listed),"['Tony Goldwyn', 'Benjamin Ungar', 'Timothy Hutton']"
187701,Onni von Sopanen (2006),Children,"['Steven Seagal', 'Gary Busey', 'Tommy Lee Jones']"
175215,Stigma (1972),Drama,"['Jennifer Jason Leigh', 'Ron Eldard', 'Glenne Headly']"
188507,Runway Cop (2012),Comedy|Romance,"['Gabriel Byrne', 'Nastassja Kinski', 'Johnny Whitworth']"
55469,Graveyard of Honor (Shin jingi no hakaba) (2002),Action|Crime|Thriller,"['Andy Garcia', 'Richard Dreyfuss', 'Lena Olin']"
43415,As Tears Go By (Wong gok ka moon) (1988),Crime|Drama,"['Isabelle Huppert', 'Sandrine Bonnaire', 'Jacqueline Bisset']"
6124,Savannah Smiles (1982),Comedy,"['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means']"
283867,Buzkashi Boys (2012),(no genres listed),"['Shirley MacLaine', 'Bill Paxton', 'Juliette Lewis']"
6277,Winter Kills (1979),Drama,"['Jenny Agutter', 'David Gulpilil', 'Luc Roeg']"
161242,Love in the Rough (1930),Comedy|Romance,"['Nigel Hawthorne', 'Eric Stoltz', 'Louis Gossett Jr.']"
188749,The Equalizer 2 (2018),Action|Crime|Thriller,"['Ray Liotta', 'Lauren Holly', 'Brendan Gleeson']"
103657,"Client List, The (2010)",Drama,"['John Lynch', 'Jacqueline McKenzie', 'Colin Friels']"
192243,Contact (1992),Drama|Horror|Mystery|Thriller,"['Jackie Chan', 'Jackson Lou', 'Annie Wu']"
185701,When I Was Alive (2014),Horror|Thriller,"['Chris Farley', 'Nicollette Sheridan', 'Robin Shou']"
89021,Elvira Madigan (1967),Drama|Romance,"['Charlotte Gainsbourg', 'Andrew Robertson', 'Alice Coulthard']"
226018,Princess of the Row (2020),Drama,"['Jared Leto', 'R. Lee Ermey', 'Ed O&apos;Neill']"
143781,The Bishop's Bedroom (1977),Comedy|Crime|Drama,"['Zdenek Sverák', 'Andrey Khalimon', 'Libuse Safránková']"
143633,The Witch (1966),Horror,"['Aden Young', 'Saffron Burrows', 'Simon Bossell']"
174715,Australian Rules (2002),Drama,"['Bill Pullman', 'Patricia Arquette', 'John Roselius']"
122282,Pride and Prejudice (1980),Comedy|Drama|Romance,"['Al Pacino', 'Johnny Depp', 'Michael Madsen']"
149106,Elves (1989),(no genres listed),"['B-Real', 'Kurtis Blow', 'Da Brat']"
202465,Pope Vs. Hitler (2017),Documentary|War,"['Dean Cain', 'Andy Dick', 'Sean Patrick Flanery']"
103563,Which Way Is the Front Line From Here?  The Life and Time of Tim Hetherington (2013),Documentary,"['Howard Stern', 'Mary McCormack', 'Robin Quivers']"
191373,Poor Cinderella (1934),Animation|Comedy,"['Colm Meaney', 'Donal O&apos;Kelly', 'Ger Ryan']"
278090,The Maid (2005),Drama|Horror|Thriller,"['James Spader', 'Holly Hunter', 'Elias Koteas']"
201947,Earthflight (2013),Documentary,"['Celine O&apos;Leary', 'Chloe Ferguson', 'Paul Blackwell']"
7821,Ice-Cold in Alex (1958),Adventure|Drama|War,"['Harrison Ford', 'Brad Pitt', 'Margaret Colin']"
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,"['Jason David Frank', 'Catherine Sutherland', 'Hilary Shepard']"
198605,L'autre Rio (2018),Documentary,"['John Cusack', 'Minnie Driver', 'Dan Aykroyd']"
4182,Tuff Turf (1985),Drama,"['Sam Bould', 'Martin Donovan', 'Ian Hart']"
227701,Womaneater (1958),Horror|Sci-Fi,"['Glenn Close', 'Frances McDormand', 'Pauline Collins']"
221608,Fat Fiction (2020),Documentary,"['Bill Paxton', 'Mark Wahlberg', 'Julianna Margulies']"
172057,The Seven Year Hitch (2012),Comedy|Romance,"['Leslie Cheung', 'Gong Li', 'Kevin Lin']"
179805,Totally for Teens (2009),Comedy,"['Judy Davis', 'Sam Neill', 'F. Murray Abraham']"
187113,Troy the Odyssey (2017),Action|Adventure,"['Monica Keena', 'Daisy Eagan', 'Gordon Currie']"
196845,Journey to the Christmas Star (2012),Adventure|Children|Fantasy,"['Karen Allen', 'Raymond J. Barry', 'Michael Dolan']"
162120,Shoot First (1953),Adventure|Crime|Thriller,"['James Duval', 'Rachel True', 'Nathan Bexton']"
168170,The Bosses (2015),(no genres listed),"['Jérémie Renier', 'Olivier Gourmet', 'Assita Ouedraogo']"
202147,The Last (2019),(no genres listed),"['Kôji Yakusho', 'Tamiyo Kusakari', 'Naoto Takenaka']"
213093,Coffee with Cinnamon (2018),Drama,"['Llyr Ifans', 'Rhys Ifans', 'Dorien Thomas']"
2635,"Mummy's Curse, The (1944)",Horror,"['Steven Soderbergh', 'Scott Allen', 'Betsy Brantley']"
5549,Flaming Star (1960),Western,"['Vivian Wu', 'Ewan McGregor', 'Yoshi Oida']"
138332,La scuola è finita (2010),(no genres listed),"['David Arquette', 'Brad Hunt', 'Cathy Moriarty']"
178487,The Big Man (1990),Drama,"['Joanna Merlin', 'Kathleen Chalfant', 'Catherine Kellner']"
245414,Rosemary (1958),Comedy|Crime|Drama,"['Eric Schaeffer', 'Amanda De Cadenet', 'Rudolf Martin']"
121284,The Six Wives of Henry Lefay (2009),Comedy,"['Shaghayeh Djodat', 'Hossein Moharami', 'Rogheih Moharami']"
153602,Misa mi (2003),Children|Drama,"['Ovidiu Balan', 'Philippe Petit', 'Pierrette Fesch']"
190373,Invitation au voyage (1982),Crime|Horror|Mystery|Thriller,"['Madeleine Assas', 'Ghalya Lacroix', 'Bérangère Allaux']"
8420,Possessed (1947),Drama|Film-Noir,"['Demi Moore', 'Viggo Mortensen', 'Anne Bancroft']"
276281,More Pep (1936),Animation|Comedy,"['Michael Jai White', 'John Leguizamo', 'Martin Sheen']"
256313,The Sea Stares at Us from Afar (2018),Documentary,"['Jennifer Aniston', 'Jay Mohr', 'Kevin Bacon']"
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,"['Sean Penn', 'Robin Wright', 'John Travolta']"
4986,Silent Rage (1982),Action|Sci-Fi,"['Harrison Ford', 'Gary Oldman', 'Glenn Close']"
224999,Capulina vs. the Monsters (1974),Children|Comedy|Fantasy|Horror,"['Janeane Garofalo', 'David O&apos;Hara', 'Milo O&apos;Shea']"
236905,The Christmas Pact (2018),Romance,"['Aidan Quinn', 'Donald Sutherland', 'Ben Kingsley']"
161768,Bimboland (1998),Comedy|Romance,"['Peter Fonda', 'Patricia Richardson', 'Christine Dunford']"
149382,Ice Sculpture Christmas (2015),Romance,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver']"
212757,Musical Singer (1985),Comedy|Drama|Romance,"['John Stockwell', 'Mario Van Peebles', 'Jerry Stiller']"
125894,Doubting Thomas (1935),Comedy,"['Keanu Reeves', 'Al Pacino', 'Charlize Theron']"
141022,Sfrattato cerca casa equo canone (1983),Comedy,"['Rowan Atkinson', 'Peter MacNicol', 'John Mills']"
169688,Painkillers (2015),Action|Sci-Fi|Thriller,"['Wesley Snipes', 'Nastassja Kinski', 'Kyle MacLachlan']"
186727,Amar Akbar Anthony (2015),Comedy|Drama,"['Gwyneth Paltrow', 'John Hannah', 'John Lynch']"
279440,We Are As Gods (2022),Documentary,"['Valentina Cervi', 'Michel Serrault', 'Predrag &apos;Miki&apos; Manojlovic']"
237982,The Oak Room (2020),Thriller,"['Lothaire Bluteau', 'Clive Owen', 'Mick Jagger']"
82202,"Tourist, The (2010)",Drama|Thriller,"['Robin Williams', 'Marcia Gay Harden', 'Christopher McDonald']"
96933,Despair (1978),Drama|Fantasy,"['Tim Allen', 'Kirstie Alley', 'Jay O. Sanders']"
137325,Chloé (1996),Drama|Romance,"['Vincent D&apos;Onofrio', 'Hope Davis', 'Kimber Riddle']"
8902,Bug (1975),Horror|Mystery|Sci-Fi,"['Djimon Hounsou', 'Akosua Busia', 'De&apos;aundre Bonds']"
242264,Bruno v Tyson (2021),Documentary,"['Nathan Lane', 'Lee Evans', 'Vicki Lewis']"
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,"['Ian Holm', 'Sarah Polley', 'Caerthan Banks']"
139233,Sons of Liberty (2013),Action|Sci-Fi,"['Rocky Patterson', 'TJ Myers', 'Tyler Mason']"
52551,Redline (2007),Action,"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane']"
273815,Punjab 1984 (2014),Children|Drama,"['Georges Du Fresne', 'Michèle Laroque', 'Jean-Philippe Écoffey']"
279666,The Lady Constables (1978),Action,"['Shaz Bennett', 'Peter Dryden', 'Merle Nicks']"
220566,The Awakener (2018),Action|Crime|Drama|Thriller,"['Loni Anderson', 'Hulk Hogan', 'Jim Varney']"
86651,Here Comes the Navy (1934),Comedy|Drama|Romance,"['Dave Chappelle', 'Guillermo Diaz', 'Jim Breuer']"
167148,Kyle Kinane: I Liked His Old Stuff Better (2015),Comedy,"['Dan Futterman', 'Stuart Townsend', 'Kate Beckinsale']"
200444,The Great Challenge (2004),Action|Adventure|Drama,"['Christopher Walken', 'Russell Wong', 'Jennifer Beals']"
146810,The Story of Boys and Girls (1989),(no genres listed),"['Miguel Ferrer', 'Julie Entwisle', 'Dan Monahan']"
195903,Kitten from Lizyukova Street (1988),Animation|Children,"['Dan Aykroyd', 'John Goodman', 'Walter Levine']"
176857,Ascent to Hell,(no genres listed),"['Takeshi Kitano', 'Kayoko Kishimoto', 'Ren Ôsugi']"
149566,Unicorn City (2012),Comedy|Romance,"['Joanna Going', 'Dylan Walsh', 'Sean Patrick Flanery']"
279486,A Life On The Farm (2022),Documentary,"['Jennifer Aniston', 'Paul Rudd', 'Kali Rocha']"
1942,All the King's Men (1949),Drama,"['Gary Oldman', 'William Hurt', 'Matt LeBlanc']"
202910,Scream of the Demon Lover (1970),Horror,"['Steve Martin', 'Ben Gazzara', 'Campbell Scott']"
2144,Sixteen Candles (1984),Comedy|Romance,"['Nicolas Cage', 'Meg Ryan', 'Andre Braugher']"
170613,One Hundredth of a Second (2006),Drama|War,"['Billy Crystal', 'Gheorghe Muresan', 'Kathleen Quinlan']"
154709,Hold That Baby! (1949),Comedy|Drama,"['Stephen Moyer', 'Katherine Heigl', 'Thomas Kretschmann']"
158062,Daughter... Father... Daughter (2011),(no genres listed),"['Sean Tataryn', 'Christopher Bradley', 'Geoff Moody']"
183151,Anna and the Apocalypse (2017),Comedy|Horror,"['Denis Leary', 'Terence Stamp', 'Aitana Sánchez-Gijón']"
52173,Ladies in Retirement (1941),Drama,"['Courtney Love', 'Nick Broomfield', 'Kurt Cobain']"
198519,Mod Fuck Explosion (1994),Comedy|Horror,"['Toni Collette', 'Parker Posey', 'Lisa Kudrow']"
185011,The Man Who Would Not Die (1975),Mystery,"['Jessalyn Gilsig', 'Cary Elwes', 'Andrea Corr']"
178119,A Norml Life (2011),Documentary,"['Matthew Broderick', 'Jean Reno', 'Maria Pitillo']"
5453,Lost in Yonkers (1993),Comedy|Drama,"['Johnny Depp', 'Benicio Del Toro', 'Tobey Maguire']"
228431,Emmanuelle Through Time: Emmanuelle's Sexy Bite (2012),Comedy|Fantasy,"['Chris Farley', 'Matthew Perry', 'Bokeem Woodbine']"
128764,Nothing to Report (1973),War,"['Ryan Phillippe', 'Nastassja Kinski', 'John Savage']"
114571,"Girl in Every Port, A (1928)",Comedy,"['Harrison Ford', 'Anne Heche', 'David Schwimmer']"
49793,We Are Marshall (2006),Drama,"['Jessica Lange', 'Elisabeth Shue', 'Bob Hoskins']"
204670,El nieto del Zorro (1948),(no genres listed),"['Mohammad Amir Naji', 'Amir Farrokh Hashemian', 'Bahare Seddiqi']"
804,She's the One (1996),Comedy|Romance,"['Nathan A. Barbour', 'Karen Brown', 'Patsy Clarke']"
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,"['Thomas Jay Ryan', 'James Urbaniak', 'Parker Posey']"
5875,Personal Velocity (2002),Drama,"['Ming-Na Wen', 'Eddie Murphy', 'BD Wong']"
7028,Quick Change (1990),Comedy|Crime,"['Rachel Roberts', 'Anne-Louise Lambert', 'Vivean Gray']"
215819,Under the Pavement Lies the Strand (1975),Drama,"['Marcello Mastroianni', 'Jean-Yves Gautier', 'Leonor Silveira']"
226718,For Eyes Only (1963),Drama|Thriller,"['Frances McDormand', 'Nigel Hawthorne', 'Hatty Jones']"
6262,Unknown Pleasures (Ren xiao yao) (2002),Comedy|Drama,"['Clara Bow', 'Charles &apos;Buddy&apos; Rogers', 'Richard Arlen']"
279266,Escape from Kabul (2022),Documentary,"['Diana Wynyard', 'Clive Brook', 'Una O&apos;Connor']"
285875,Chor Nikal Ke Bhaga (2023),Crime|Thriller,"['Charles Laughton', 'Clark Gable', 'Franchot Tone']"
141990,Wildeye (2015),(no genres listed),"['Walter Pidgeon', 'Maureen O&apos;Hara', 'Anna Lee']"
90064,That Day (Ce jour-là) (2003),Comedy|Crime|Drama|Mystery,"['Gregory Peck', 'Dorothy McGuire', 'John Garfield']"
164612,Destroyer (1988),Horror|Thriller,"['Broderick Crawford', 'John Ireland', 'Joanne Dru']"
159803,Below Zero (2011),Horror|Thriller,"['Marlon Brando', 'Karl Malden', 'Lee J. Cobb']"
208507,Darlin' (2019),Horror|Thriller,"['Natalie Wood', 'George Chakiris', 'Richard Beymer']"
289121,Tempo (1996),Drama,"['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander']"
154628,On the Bowery (1957),Documentary,"['Meryl Streep', 'Robert Redford', 'Klaus Maria Brandauer']"
166005,La folle histoire de Max et Léon (2016),Comedy|War,"['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald']"
6573,Avanti! (1972),Comedy|Drama,"['Robert Englund', 'Mark Patton', 'Kim Myers']"
174787,Kino-pravda no. 9 (1922),(no genres listed),"['Betsy Palmer', 'Amy Steel', 'John Furey']"
33171,Mysterious Skin (2004),Drama|Mystery,"['Erich Anderson', 'Judie Aronson', 'Peter Barton']"
157019,Should Ladies Behave (1933),Comedy|Drama,"['Donald Pleasence', 'Danielle Harris', 'Ellie Cornell']"
78898,"Big Hand for the Little Lady, A (1966)",Comedy|Drama|Western,"['Tim Conlon', 'Cynthia Preston', 'David Stratton']"
249738,For the Sake of Vicious (2021),Action|Horror|Mystery,"['George C. Scott', 'Ed Flanders', 'Brad Dourif']"
122770,Jack Frost (1979),Children,"['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen']"
153744,Takaisin pintaan (2016),(no genres listed),"['Fred MacMurray', 'Nancy Olson', 'Keenan Wynn']"
203875,Paranormal Calamity (2010),Comedy,"['Ray Bolger', 'Tommy Sands', 'Annette Funicello']"
225425,Pilgrim's Progress - Journey To Heaven (2008),(no genres listed),"['Al Pacino', 'Diane Keaton', 'Andy Garcia']"
